artist_name,track_name,rank,playcount
Pitbull,Give Me Everything (feat. Nayer),4,6950346
Pitbull,I Know You Want Me (Calle Ocho),5,3992088
Pitbull,Feel This Moment (feat. Christina Aguilera),6,5350180
Pitbull,International Love (feat. Chris Brown),7,5703879
Pitbull,Timber (feat. Ke$ha),8,4436978
Pitbull,"Give Me Everything (feat. Ne-Yo, Afrojack & Nayer)",9,4325589
Pitbull,Fireball (feat. John Ryan),10,3670502
Pitbull,Hey Baby (Drop It to the Floor) (feat. T-Pain),11,4555969
Pitbull,Rain Over Me (feat. Marc Anthony),12,2097752
Pitbull,We Are One (Ole Ola) [The Official 2014 FIFA World Cup Song] (feat. Jennifer Lopez & Claudia Leitte),13,1667170
Pitbull,Don't Stop the Party (feat. TJR),14,1329794
Pitbull,Give Me Everything,15,1076263
Pitbull,The Anthem,16,669583
Pitbull,Feel This Moment,17,891351
Pitbull,Go Girl,18,844995
Pitbull,"Back in Time - featured in ""Men In Black 3""",19,761298
Pitbull,Culo,20,540780
Jeff Buckley,"Lover, You Should've Come Over",1,30302339
Jeff Buckley,Hallelujah,2,12744603
Jeff Buckley,Last Goodbye,3,10147070
Jeff Buckley,Grace,4,10080642
Jeff Buckley,So Real,5,10062685
Jeff Buckley,Lilac Wine,6,6343164
Jeff Buckley,Mojo Pin,7,6665807
Jeff Buckley,Forget Her,8,10437547
Jeff Buckley,Everybody Here Wants You,9,8740039
Jeff Buckley,Dream Brother,10,4602740
Jeff Buckley,Eternal Life,11,3981151
Jeff Buckley,Corpus Christi Carol,12,2722347
Jeff Buckley,I Know It's Over,13,4151694
Jeff Buckley,I Want Someone Badly,14,3698564
Jeff Buckley,Vancouver,15,2006116
Jeff Buckley,Nightmares By The Sea,16,1499734
Jeff Buckley,Opened Once,17,1346568
Jeff Buckley,"Mama, You Been on My Mind - Studio Outtake - 1993",18,1766479
Jeff Buckley,Morning Theft,19,1254213
Jeff Buckley,The Sky Is A Landfill,20,992767
JAŸ-Z,Ni**as In Paris,1,251990
JAŸ-Z,Empire State Of Mind,2,199221
JAŸ-Z,No Church In The Wild,3,162091
JAŸ-Z,Run This Town,4,101775
JAŸ-Z,4:44,5,101300
JAŸ-Z,Otis,6,99723
JAŸ-Z,Numb / Encore,7,88481
JAŸ-Z,Gotta Have It,8,67028
JAŸ-Z,Why I Love You,9,73324
JAŸ-Z,03' Bonnie & Clyde,10,46235
JAŸ-Z,Holy Grail,11,31855
JAŸ-Z,The Story of O.J.,12,26829
JAŸ-Z,Caught Their Eyes,13,28356
JAŸ-Z,DEAD PRESIDENTS (ALBUM VERSION),14,31720
JAŸ-Z,Heart Of The City (Ain't No Love),15,27521
JAŸ-Z,Primetime,16,23651
JAŸ-Z,That's My Bitch,17,28056
JAŸ-Z,Dead Presidents II,18,23519
JAŸ-Z,99 Problems,19,20214
JAŸ-Z,Big Pimpin',20,20773
Dua Lipa,Don't Start Now,1,23697667
Dua Lipa,New Rules,2,13542120
Dua Lipa,Levitating (feat. DaBaby),3,11555847
Dua Lipa,Levitating,4,16512048
Dua Lipa,Break My Heart,5,15019440
Dua Lipa,Physical,6,18548641
Dua Lipa,Houdini,7,17819125
Dua Lipa,IDGAF,8,9147169
Dua Lipa,Dance The Night - From Barbie The Album,9,6901210
Dua Lipa,Love Again,10,11502338
Dua Lipa,Training Season,11,11734116
Dua Lipa,Hallucinate,12,9457445
Dua Lipa,Blow Your Mind (Mwah),13,6494556
Dua Lipa,Be the One,14,7063468
Dua Lipa,Pretty Please,15,8459027
Dua Lipa,Kiss and Make Up,16,6772168
Dua Lipa,Illusion,17,7424058
Dua Lipa,Future Nostalgia,18,7159279
Dua Lipa,Dance the Night (From Barbie the Album),19,4242385
Dua Lipa,We're Good,20,5561904
Yeat,Out Thë Way,1,13290403
Yeat,Monëy So Big,2,10399440
Yeat,If We Being Rëal,3,8520967
Yeat,Breathe,4,7516615
Yeat,Flawlëss (feat. Lil Uzi Vert),5,8343486
Yeat,Talk,6,8495482
Yeat,Sorry Bout That,7,6685325
Yeat,On tha linë,8,6783341
Yeat,Gët Busy,9,7448918
Yeat,Poppin,10,7706330
Yeat,Nun Id Change,11,5640459
Yeat,Turban,12,6461655
Yeat,ALREADY RICH,13,4215522
Yeat,COMË N GO,14,4702807
Yeat,Swërved It,15,4117328
Yeat,Mad bout that,16,3846831
Yeat,My wrist (with Young Thug),17,3587987
Yeat,Rackz got më (feat. Gunna),18,3774011
Yeat,Dëserve it,19,3809585
Yeat,ILUV,20,3237091
NewJeans,Super Shy,1,29270345
NewJeans,Ditto,2,35207129
NewJeans,OMG,3,29576054
NewJeans,New Jeans,4,23608806
NewJeans,Hype Boy,5,27201014
NewJeans,ETA,6,24105998
NewJeans,Attention,7,23362736
NewJeans,Cool With You,8,16569933
NewJeans,Cookie,9,15662954
NewJeans,Hurt,10,13641248
NewJeans,How Sweet,11,12666417
NewJeans,ASAP,12,10530138
NewJeans,Supernatural,13,13353255
NewJeans,Get Up,14,22349194
NewJeans,Bubble Gum,15,7434470
NewJeans,Zero,16,5425754
NewJeans,Right Now,17,6705498
NewJeans,Our Night is more beautiful than your Day,18,1174751
NewJeans,Zero (J.I.D Remix),19,901103
NewJeans,Attention (250 remix),20,889097
David Bowie,Starman - 2012 Remaster,1,12991121
David Bowie,Heroes - 2017 Remaster,2,8590521
David Bowie,Space Oddity,3,5702431
David Bowie,Ziggy Stardust,4,5534205
David Bowie,Space Oddity - 2015 Remaster,5,6137400
David Bowie,Changes,6,4707674
David Bowie,Starman,7,4935482
David Bowie,Life on Mars? - 2015 Remaster,8,6247708
David Bowie,Moonage Daydream - 2012 Remaster,9,5666549
David Bowie,Life on Mars?,10,4504684
David Bowie,Suffragette City,11,3770214
David Bowie,Let's Dance,12,3450338
David Bowie,Rebel Rebel - 2016 Remaster,13,4241843
David Bowie,Rebel Rebel,14,3534623
David Bowie,Changes - 2015 Remaster,15,4432152
David Bowie,Let's Dance - 2018 Remaster,16,3185933
David Bowie,Heroes,17,3727990
David Bowie,Ashes to Ashes,18,3491920
David Bowie,The Man Who Sold the World - 2015 Remaster,19,3454442
David Bowie,Ziggy Stardust - 2012 Remaster,20,3329698
Miley Cyrus,Party in the U.S.A.,1,15883773
Miley Cyrus,We Can't Stop,2,11573753
Miley Cyrus,Wrecking Ball,3,10348500
Miley Cyrus,Flowers,4,15434980
Miley Cyrus,The Climb,5,7777552
Miley Cyrus,Angels Like You,6,11482702
Miley Cyrus,Midnight Sky,7,11282022
Miley Cyrus,Malibu,8,6551209
Miley Cyrus,Prisoner (feat. Dua Lipa),9,6532265
Miley Cyrus,See You Again,10,4908118
Miley Cyrus,Adore You,11,4902356
Miley Cyrus,When I Look at You,12,4758119
Miley Cyrus,Can't Be Tamed,13,5374910
Miley Cyrus,7 Things,14,3538103
Miley Cyrus,Plastic Hearts,15,5246283
Miley Cyrus,Mother's Daughter,16,6330773
Miley Cyrus,Heart of Glass (Live from the iHeart Festival),17,2668880
Miley Cyrus,Jaded,18,4854260
Miley Cyrus,Used to Be Young,19,2996156
Miley Cyrus,Slide Away,20,4084941
Doechii,DENIAL IS A RIVER,1,15625240
Doechii,NISSAN ALTIMA,2,12343675
Doechii,Anxiety,3,4316460
Doechii,CATFISH,4,5559681
Doechii,Alter Ego (with JT),5,7071208
Doechii,What It Is (Solo Version),6,3731719
Doechii,BOILED PEANUTS,7,3167717
Doechii,BULLFROG,8,2181555
Doechii,STANKA POOH,9,1624754
Doechii,WAIT,10,2039220
Doechii,SKIPP,11,1710498
Doechii,SLIDE,12,2221863
Doechii,Persuasive (with SZA),13,2283088
Doechii,DEATH ROLL,14,1762252
Doechii,HIDE N SEEK,15,1502590
Doechii,BLOOM,16,1309833
Doechii,BOOM BAP,17,1682169
Doechii,Nosebleeds,18,1888613
Doechii,GTFO,19,1274813
Doechii,PROFIT,20,1104987
Cocteau Twins,Cherry-Coloured Funk,1,17042717
Cocteau Twins,Heaven or Las Vegas,2,12915375
Cocteau Twins,"Sea, Swallow Me",3,10921909
Cocteau Twins,Pitch the Baby,4,7036817
Cocteau Twins,Lorelei,5,4796057
Cocteau Twins,Frou-Frou Foxes in Midsummer Fires,6,5679753
Cocteau Twins,Iceblink Luck,7,4584769
Cocteau Twins,Serpentskirt,8,4804826
Cocteau Twins,Fifty-Fifty Clown,9,4173347
Cocteau Twins,Wolf in the Breast,10,3239144
Cocteau Twins,I Wear Your Ring,11,3189327
Cocteau Twins,"Sea, Swallow Me - 2024 Remaster",12,2402336
Cocteau Twins,Cico Buff,13,3041781
Cocteau Twins,Fotzepolitic,14,2603790
Cocteau Twins,"Road, River and Rail",15,1973519
Cocteau Twins,Pandora (For Cindy),16,2295129
Cocteau Twins,Sugar Hiccup,17,2096799
Cocteau Twins,Persephone,18,2042702
Cocteau Twins,"Those Eyes, That Mouth",19,2220025
Cocteau Twins,Ivo,20,1592862
EsDeeKid,4 Raws,1,8453449
EsDeeKid,Phantom,2,7770653
EsDeeKid,LV Sandals,3,7704287
EsDeeKid,Century,4,4761679
EsDeeKid,Cali Man,5,4828698
EsDeeKid,Mist,6,3578067
EsDeeKid,Rottweiler,7,4385102
EsDeeKid,Panic,8,2419023
EsDeeKid,Tartan,9,2213361
EsDeeKid,5am,10,1905627
EsDeeKid,Prague,11,1703908
EsDeeKid,dirty,12,1295722
EsDeeKid,Palaces,13,1487277
EsDeeKid,Ferragamo,14,1121483
EsDeeKid,Warmin' Up,15,639668
EsDeeKid,Tapped In,16,880109
EsDeeKid,Apathy,17,870577
EsDeeKid,Omens,18,492149
EsDeeKid,Gracias,19,468777
EsDeeKid,Little Kidda,20,474801
XXXTENTACION,Revenge,1,21046799
XXXTENTACION,Jocelyn Flores,2,16162998
XXXTENTACION,Sad!,3,13527087
XXXTENTACION,Moonlight,4,13251605
XXXTENTACION,Look at Me!,5,11835509
XXXTENTACION,Everybody Dies in Their Nightmares,6,13256558
XXXTENTACION,HOPE,7,11209798
XXXTENTACION,fuck love,8,11817457
XXXTENTACION,RIOT,9,8139491
XXXTENTACION,changes,10,6645753
XXXTENTACION,I don't wanna do this anymore,11,10909022
XXXTENTACION,BAD!,12,5381341
XXXTENTACION,the remedy for a broken heart (why am i so in love),13,6979690
XXXTENTACION,Fuck Love (Feat. Trippie Redd),14,8262482
XXXTENTACION,infinity (888) - feat. Joey Bada$$,15,8017282
XXXTENTACION,YuNg BrAtZ,16,5759023
XXXTENTACION,Carry On,17,5818443
XXXTENTACION,NUMB,18,5019857
XXXTENTACION,Depression & Obsession,19,4991991
XXXTENTACION,Save Me,20,4911463
One Direction,What Makes You Beautiful,1,14304048
One Direction,Night Changes,2,13979575
One Direction,Story of My Life,3,10292048
One Direction,Drag Me Down,4,8975301
One Direction,Steal My Girl,5,8594701
One Direction,Best Song Ever,6,7967633
One Direction,Perfect,7,8895185
One Direction,One Thing,8,6826627
One Direction,Kiss You,9,6788246
One Direction,Live While We're Young,10,5897964
One Direction,You & I,11,6113278
One Direction,Little Things,12,5794828
One Direction,18,13,6631235
One Direction,They Don't Know About Us,14,5534365
One Direction,History,15,4314164
One Direction,No Control,16,5797122
One Direction,Right Now,17,4442518
One Direction,Midnight Memories,18,3731637
One Direction,Olivia,19,3750345
One Direction,Stockholm Syndrome,20,5314848
Foo Fighters,Everlong,1,45389549
Foo Fighters,The Pretender,2,22520514
Foo Fighters,My Hero,3,14919481
Foo Fighters,Best of You,4,14422261
Foo Fighters,Learn to Fly,5,13424855
Foo Fighters,All My Life,6,11164311
Foo Fighters,Monkey Wrench,7,9314826
Foo Fighters,Times Like These,8,8547140
Foo Fighters,Big Me,9,5222894
Foo Fighters,Long Road to Ruin,10,5431965
Foo Fighters,Walk,11,6374989
Foo Fighters,Breakout,12,4425756
Foo Fighters,Doll,13,3406550
Foo Fighters,This Is a Call,14,3407347
Foo Fighters,Let It Die,15,4249050
Foo Fighters,Walking After You,16,3602500
Foo Fighters,DOA,17,3595970
Foo Fighters,Rope,18,4400461
Foo Fighters,These Days,19,3767868
Foo Fighters,"Hey, Johnny Park!",20,2860891
Lil Peep,Falling Down - Bonus Track,1,15425152
Lil Peep,Star Shopping,2,25431820
Lil Peep,nuts,3,17828600
Lil Peep,Save That Shit,4,11866640
Lil Peep,white tee,5,10756946
Lil Peep,Beamer Boy,6,9201493
Lil Peep,witchblades,7,7833791
Lil Peep,Benz Truck (гелик),8,6681170
Lil Peep,Your Favorite Dress,9,6530395
Lil Peep,ghost boy,10,6916407
Lil Peep,Life is Beautiful,11,5548111
Lil Peep,Awful Things,12,5020997
Lil Peep,gym class,13,6012050
Lil Peep,Runaway,14,4288754
Lil Peep,ghost girl,15,5397244
Lil Peep,The Brightside,16,4489254
Lil Peep,Better Off (Dying),17,4286356
Lil Peep,16 Lines,18,4068462
Lil Peep,U Said,19,4054955
Lil Peep,hellboy,20,4409873
Nelly Furtado,Promiscuous,1,22040977
Nelly Furtado,Maneater,2,22579733
Nelly Furtado,Say It Right,3,17770154
Nelly Furtado,I'm Like a Bird,4,4943428
Nelly Furtado,All Good Things (Come to an End),5,4292623
Nelly Furtado,Turn Off the Light,6,2007120
Nelly Furtado,Do It,7,2208780
Nelly Furtado,Try,8,2109945
Nelly Furtado,Glow,9,1202620
Nelly Furtado,In God's Hands,10,1208193
Nelly Furtado,Showtime,11,1076011
Nelly Furtado,No Hay Igual,12,964956
Nelly Furtado,Wait for You,13,1008470
Nelly Furtado,Afraid,14,774229
Nelly Furtado,Powerless (Say What You Want),15,796328
Nelly Furtado,Manos al Aire,16,1197966
Nelly Furtado,Somebody to Love,17,568891
Nelly Furtado,Promiscuous (feat. Timbaland),18,1013164
Nelly Furtado,Let My Hair Down,19,422488
Nelly Furtado,Forca,20,555534
Lil Wayne,Lollipop,1,2706003
Lil Wayne,Drop the World,2,1216737
Lil Wayne,Hustler Musik,3,1064671
Lil Wayne,A Milli,4,1152903
Lil Wayne,Fireman,5,614736
Lil Wayne,Go DJ,6,416312
Lil Wayne,Drop The World (Album Version (Explicit)),7,211614
Lil Wayne,On Fire,8,268727
Lil Wayne,Money on My Mind,9,294403
Lil Wayne,Prom Queen,10,289093
Lil Wayne,Got Money,11,254187
Lil Wayne,Fireman (Cadence Weapon 'Snow In Edmonton' Remix),12,137439
Lil Wayne,Best Rapper Alive,13,289335
Lil Wayne,Hit Em Up,14,204287
Lil Wayne,Paradice,15,181059
Lil Wayne,Carter II,16,191301
Lil Wayne,I'm Me,17,262577
Lil Wayne,Shooter,18,218951
Lil Wayne,Fly In,19,222191
Lil Wayne,Get Off The Corner,20,100205
Noah Kahan,Stick Season,1,18817035
Noah Kahan,Northern Attitude,2,6756896
Noah Kahan,You’re Gonna Go Far,3,7786594
Noah Kahan,Dial Drunk (with Post Malone),4,4962852
Noah Kahan,All My Love,5,6999494
Noah Kahan,Northern Attitude (with Hozier),6,4025580
Noah Kahan,Orange Juice,7,5763724
Noah Kahan,"Everywhere, Everything (with Gracie Abrams)",8,4564195
Noah Kahan,Homesick,9,5540631
Noah Kahan,Maine,10,4566473
Noah Kahan,The View Between Villages,11,4557973
Noah Kahan,Dial Drunk,12,5094428
Noah Kahan,False Confidence,13,3298710
Noah Kahan,Call Your Mom,14,4660731
Noah Kahan,"Everywhere, Everything",15,4077616
Noah Kahan,New Perspective,16,4552666
Noah Kahan,She Calls Me Back,17,4338234
Noah Kahan,Call Your Mom (with Lizzy McAlpine),18,3068213
Noah Kahan,She Calls Me Back (with Kacey Musgraves),19,2557481
Noah Kahan,Forever,20,3160107
Metallica,Enter Sandman,1,18667325
Metallica,Nothing Else Matters,2,17059800
Metallica,Master of Puppets,3,16613871
Metallica,One,4,13900734
Metallica,The Unforgiven,5,10805579
Metallica,Sad but True,6,9023350
Metallica,Fuel,7,8915488
Metallica,Battery,8,7932759
Metallica,Whiskey in the Jar,9,7936238
Metallica,Wherever I May Roam,10,6535247
Metallica,Fade to Black,11,7152867
Metallica,For Whom the Bell Tolls,12,6686227
Metallica,The Day That Never Comes,13,6434655
Metallica,The Unforgiven II,14,5657502
Metallica,Welcome Home (Sanitarium),15,5127606
Metallica,The Memory Remains,16,4718129
Metallica,The Thing That Should Not Be,17,4102588
Metallica,Blackened,18,4929586
Metallica,Of Wolf and Man,19,4073398
Metallica,Until It Sleeps,20,4417930
PARTYNEXTDOOR,Break from Toronto,1,21504714
PARTYNEXTDOOR,Belong to the City,2,9279344
PARTYNEXTDOOR,Come and See Me (feat. Drake),3,6594710
PARTYNEXTDOOR,Her Way,4,5851714
PARTYNEXTDOOR,DIE TRYING,5,7531029
PARTYNEXTDOOR,Recognize (feat. Drake),6,4823305
PARTYNEXTDOOR,M a k e I t T o T h e M o r n i n g,7,6885534
PARTYNEXTDOOR,Wus Good / Curious,8,4801598
PARTYNEXTDOOR,Dreamin,9,5008669
PARTYNEXTDOOR,TBH,10,7293274
PARTYNEXTDOOR,BELIEVE IT,11,2314859
PARTYNEXTDOOR,PERSIAN RUGS,12,3477223
PARTYNEXTDOOR,LOYAL (feat. Drake),13,1911460
PARTYNEXTDOOR,N o C h i l l,14,3416221
PARTYNEXTDOOR,SOMEBODY LOVES ME,15,2823171
PARTYNEXTDOOR,CN TOWER,16,2366432
PARTYNEXTDOOR,R e s e n t m e n t,17,2883849
PARTYNEXTDOOR,SOMETHING ABOUT YOU,18,2085151
PARTYNEXTDOOR,Sex on the Beach,19,2930425
PARTYNEXTDOOR,THE NEWS,20,2084358
The 1975,Somebody Else,1,16483698
The 1975,About You,2,23890824
The 1975,Chocolate,3,10131581
The 1975,Robbers,4,12959270
The 1975,It's Not Living (If It's Not With You),5,11681353
The 1975,Sex,6,8381621
The 1975,Love It If We Made It,7,8993928
The 1975,Be My Mistake,8,6148666
The 1975,Girls,9,6061036
The 1975,Fallingforyou,10,6413063
The 1975,The Sound,11,6668509
The 1975,The 1975,12,5873249
The 1975,I'm in Love with You,13,6345375
The 1975,I Always Wanna Die (Sometimes),14,4534994
The 1975,The City,15,3557310
The 1975,TOOTIMETOOTIMETOOTIME,16,4900439
The 1975,Love Me,17,3596769
The 1975,Sincerity Is Scary,18,4340154
The 1975,Heart Out,19,3722556
The 1975,Settle Down,20,3541105
Beach House,Space Song,1,32853777
Beach House,Silver Soul,2,13013999
Beach House,Myth,3,12620845
Beach House,Master of None,4,12528776
Beach House,Wildflower,5,7297594
Beach House,PPP,6,7051965
Beach House,Lazuli,7,5886525
Beach House,Zebra,8,5435064
Beach House,Take Care,9,4998412
Beach House,Lemon Glow,10,5116077
Beach House,Norway,11,4384024
Beach House,Walk in the Park,12,4499821
Beach House,Other People,13,3707160
Beach House,Used to Be,14,3515613
Beach House,10 Mile Stereo,15,3132914
Beach House,Levitation,16,3693121
Beach House,Wild,17,3389124
Beach House,Lover of Mine,18,3106777
Beach House,Gila,19,2863278
Beach House,Better Times,20,2737401
Oasis,Wonderwall,1,24986765
Oasis,Don't Look Back in Anger,2,14366723
Oasis,Wonderwall - Remastered,3,12170636
Oasis,Champagne Supernova,4,8879982
Oasis,Stop Crying Your Heart Out,5,10597234
Oasis,Live Forever,6,8617587
Oasis,Don't Look Back In Anger - Remastered,7,10622630
Oasis,Stand By Me,8,5746003
Oasis,Supersonic,9,5828587
Oasis,Some Might Say,10,4514605
Oasis,Morning Glory,11,4711649
Oasis,Roll with It,12,3761908
Oasis,She's Electric,13,3953943
Oasis,Champagne Supernova - Remastered,14,4930810
Oasis,Hello,15,2991592
Oasis,The Importance of Being Idle,16,3571492
Oasis,Songbird,17,3896663
Oasis,Cast No Shadow,18,2926523
Oasis,Little by Little,19,3740470
Oasis,Lyla,20,2928830
Conan Gray,Heather,1,21375750
Conan Gray,Maniac,2,15108690
Conan Gray,Astronomy,3,11176001
Conan Gray,Memories,4,12634154
Conan Gray,People Watching,5,13750327
Conan Gray,The Cut That Always Bleeds,6,10938627
Conan Gray,Wish You Were Sober,7,9545506
Conan Gray,Family Line,8,8504528
Conan Gray,Crush Culture,9,4952493
Conan Gray,Comfort Crowd,10,5611080
Conan Gray,Lookalike,11,5151855
Conan Gray,Overdrive,12,4485895
Conan Gray,The Exit,13,6613071
Conan Gray,The Story,14,4095983
Conan Gray,Fight or Flight,15,4372510
Conan Gray,Vodka Cranberry,16,5536256
Conan Gray,Disaster,17,4415783
Conan Gray,Yours,18,4754019
Conan Gray,Checkmate,19,3734656
Conan Gray,Telepath,20,3920465
Juice WRLD,Lucid Dreams,1,18255442
Juice WRLD,All Girls Are the Same,2,18135395
Juice WRLD,Robbery,3,11292970
Juice WRLD,Lean Wit Me,4,11793208
Juice WRLD,let me know (I wonder why freestyle),5,9353991
Juice WRLD,Wishing Well,6,8947495
Juice WRLD,Armed and Dangerous,7,9270136
Juice WRLD,Bandit (with YoungBoy Never Broke Again),8,7724774
Juice WRLD,Come & Go (with Marshmello),9,7738386
Juice WRLD,Wasted (feat. Lil Uzi Vert),10,8401967
Juice WRLD,legends,11,6753528
Juice WRLD,Hide (feat. Seezyn),12,5545287
Juice WRLD,Righteous,13,7352497
Juice WRLD,Smile (with The Weeknd),14,5240156
Juice WRLD,Black & White,15,6471214
Juice WRLD,Empty,16,7051968
Juice WRLD,Conversations,17,6005289
Juice WRLD,Hurt Me,18,5396549
Juice WRLD,Girl of My Dreams (with Suga of BTS),19,12167794
Juice WRLD,Hate The Other Side (with Marshmello & The Kid Laroi),20,4838482
Slipknot,Duality,1,24221715
Slipknot,Wait and Bleed,2,18616251
Slipknot,Before I Forget,3,16788328
Slipknot,Psychosocial,4,18583115
Slipknot,Spit It Out,5,9477854
Slipknot,Snuff,6,11980532
Slipknot,Eyeless,7,9832226
Slipknot,People = Shit,8,8038483
Slipknot,Vermilion,9,6431532
Slipknot,Dead Memories,10,7242369
Slipknot,(Sic),11,7112265
Slipknot,Custer,12,8988031
Slipknot,Left Behind,13,5545085
Slipknot,The Devil in I,14,7132768
Slipknot,My Plague,15,4766227
Slipknot,Surfacing,16,5566132
Slipknot,"Vermilion, Pt. 2",17,6239687
Slipknot,Disasterpiece,18,4729779
Slipknot,Pulse of the Maggots,19,4023638
Slipknot,The Heretic Anthem,20,4733321
21 Savage,a lot,1,16712780
21 Savage,ball w/o you,2,14531912
21 Savage,redrum,3,10813163
21 Savage,Glock In My Lap,4,13546966
21 Savage,Runnin,5,11579496
21 Savage,Rich Nigga Shit (feat. Young Thug),6,10480402
21 Savage,Bank Account,7,7094038
21 Savage,née-nah,8,6069935
21 Savage,n.h.i.e.,9,4529061
21 Savage,No Heart,10,4991536
21 Savage,X (feat. Future),11,4814038
21 Savage,prove it,12,4567148
21 Savage,can't leave without it,13,6010744
21 Savage,all of me,14,3669080
21 Savage,Mr. Right Now (feat. Drake),15,3959568
21 Savage,My Choppa Hate Niggas,16,3387891
21 Savage,Ghostface Killers (feat. Travis Scott),17,3247547
21 Savage,Immortal,18,3651126
21 Savage,sneaky,19,2093421
21 Savage,Many Men,20,3508753
Limp Bizkit,Break Stuff,1,22663994
Limp Bizkit,Rollin' (Air Raid Vehicle),2,14482453
Limp Bizkit,Behind Blue Eyes,3,9986980
Limp Bizkit,Take a Look Around,4,9575622
Limp Bizkit,My Way,5,9682372
Limp Bizkit,My Generation,6,7041448
Limp Bizkit,Nookie,7,7644713
Limp Bizkit,Hot Dog,8,5513984
Limp Bizkit,Faith,9,3703395
Limp Bizkit,Eat You Alive,10,3432576
Limp Bizkit,Re-Arranged,11,2923515
Limp Bizkit,Boiler,12,2805335
Limp Bizkit,Livin' It Up,13,2887047
Limp Bizkit,Full Nelson,14,2524492
Limp Bizkit,N 2 Gether Now,15,2121384
